symbol,exp_month,time,open,high,low,close,volume
BRF,202610,2026-08-14 15:39:00,2825.0,2825.0,2825.0,2825.0,1
BRF,202610,2026-08-14 18:28:00,2786.5,2786.5,2786.5,2786.5,10
BRF,202611,2026-08-14 15:14:00,2760.0,2760.0,2760.0,2760.0,2
BRF,202611,2026-08-14 17:59:00,2730.0,2730.0,2730.0,2730.0,1
BRF,202611,2026-08-14 18:01:00,2730.0,2730.0,2730.0,2730.0,1
BRF,202611,2026-08-14 19:57:00,2716.0,2716.0,2716.0,2716.0,1
BRF,202611,2026-08-14 22:16:00,2716.5,2716.5,2716.5,2716.5,10
BRF,202611,2026-08-15 02:34:00,2760.0,2760.0,2760.0,2760.0,2
BRF,202611,2026-08-17 13:30:00,2750.0,2750.0,2750.0,2750.0,2
CAF,202608,2026-08-17 08:45:00,211.0,211.5,209.0,210.5,143
CAF,202608,2026-08-17 08:46:00,210.5,211.0,210.0,211.0,53
CAF,202608,2026-08-17 08:47:00,210.5,210.5,209.5,210.0,40
CAF,202608,2026-08-17 08:48:00,210.5,210.5,208.0,208.5,37
CAF,202608,2026-08-17 08:49:00,208.5,209.5,208.5,209.0,18
CAF,202608,2026-08-17 08:50:00,208.5,209.5,208.5,209.0,50
CAF,202608,2026-08-17 08:51:00,209.0,209.5,209.0,209.0,49
CAF,202608,2026-08-17 08:52:00,209.0,209.0,209.0,209.0,6
CAF,202608,2026-08-17 08:53:00,208.5,208.5,206.5,206.5,39
CAF,202608,2026-08-17 08:54:00,206.5,207.0,206.5,207.0,14
CAF,202608,2026-08-17 08:55:00,206.5,207.0,206.5,207.0,15
CAF,202608,2026-08-17 08:56:00,207.0,207.0,206.0,206.0,40
CAF,202608,2026-08-17 08:57:00,206.0,206.0,205.5,205.5,55
CAF,202608,2026-08-17 08:58:00,205.5,208.5,205.5,208.5,69
CAF,202608,2026-08-17 08:59:00,209.0,214.5,209.0,214.0,486
CAF,202608,2026-08-17 09:00:00,213.5,214.0,205.0,209.5,296
CAF,202608,2026-08-17 09:01:00,209.0,210.0,209.0,209.0,226
CAF,202608,2026-08-17 09:02:00,209.0,210.5,205.5,208.0,571
CAF,202608,2026-08-17 09:03:00,208.0,208.5,206.5,208.0,229
CAF,202608,2026-08-17 09:04:00,208.0,208.0,206.5,207.5,148
CAF,202608,2026-08-17 09:05:00,208.0,210.0,208.0,209.5,82
CAF,202608,2026-08-17 09:06:00,209.5,213.0,209.5,212.5,265
CAF,202608,2026-08-17 09:07:00,212.5,213.0,210.0,210.0,237
CAF,202608,2026-08-17 09:08:00,209.5,211.0,209.5,211.0,69
CAF,202608,2026-08-17 09:09:00,211.5,214.0,211.0,213.5,139
CAF,202608,2026-08-17 09:10:00,214.0,214.5,211.0,212.5,236
CAF,202608,2026-08-17 09:11:00,212.5,212.5,210.5,210.5,82
CAF,202608,2026-08-17 09:12:00,210.0,210.0,208.5,208.5,154
CAF,202608,2026-08-17 09:13:00,208.5,211.0,208.5,210.0,117
CAF,202608,2026-08-17 09:14:00,209.5,209.5,208.0,209.5,127
CAF,202608,2026-08-17 09:15:00,210.0,210.5,208.5,209.5,121
CAF,202608,2026-08-17 09:16:00,209.5,210.5,209.0,210.5,90
CAF,202608,2026-08-17 09:17:00,210.5,213.0,210.0,212.5,353
CAF,202608,2026-08-17 09:18:00,212.0,212.0,210.5,210.5,110
CAF,202608,2026-08-17 09:19:00,210.0,211.5,210.0,210.5,76
CAF,202608,2026-08-17 09:20:00,210.5,210.5,209.0,209.5,60
CAF,202608,2026-08-17 09:21:00,209.0,209.0,207.0,207.0,222
CAF,202608,2026-08-17 09:22:00,207.0,208.5,207.0,208.5,55
