symbol,exp_month,time,open,high,low,close,volume
BRF,202504,2025-02-27 09:42:00,2388.0,2388.0,2388.0,2388.0,1
BRF,202505,2025-02-26 18:41:00,2370.0,2370.0,2370.0,2370.0,1
BRF,202505,2025-02-26 20:41:00,2365.0,2365.0,2365.0,2365.0,1
BRF,202505,2025-02-26 23:17:00,2375.0,2375.0,2375.0,2375.0,1
CAF,202503,2025-02-27 08:45:00,33.8,33.8,33.8,33.8,5
CAF,202503,2025-02-27 08:46:00,33.85,33.85,33.85,33.85,10
CAF,202503,2025-02-27 08:58:00,33.9,33.9,33.9,33.9,1
CAF,202503,2025-02-27 09:00:00,33.9,33.9,33.85,33.85,2
CAF,202503,2025-02-27 09:02:00,34.1,34.15,34.1,34.15,2
CAF,202503,2025-02-27 09:03:00,34.1,34.1,34.1,34.1,1
CAF,202503,2025-02-27 09:05:00,34.15,34.15,34.15,34.15,2
CAF,202503,2025-02-27 09:09:00,34.2,34.2,34.2,34.2,2
CAF,202503,2025-02-27 09:10:00,34.25,34.25,34.25,34.25,1
CAF,202503,2025-02-27 09:13:00,34.1,34.1,34.0,34.0,13
CAF,202503,2025-02-27 09:21:00,33.95,33.95,33.95,33.95,22
CAF,202503,2025-02-27 09:24:00,33.9,33.9,33.85,33.9,5
CAF,202503,2025-02-27 09:28:00,33.9,33.9,33.9,33.9,1
CAF,202503,2025-02-27 09:29:00,33.9,33.95,33.9,33.95,8
CAF,202503,2025-02-27 09:37:00,34.0,34.0,34.0,34.0,1
CAF,202503,2025-02-27 09:40:00,34.1,34.1,34.1,34.1,1
CAF,202503,2025-02-27 09:49:00,34.1,34.1,34.1,34.1,2
CAF,202503,2025-02-27 09:50:00,34.0,34.0,34.0,34.0,11
CAF,202503,2025-02-27 09:52:00,33.95,33.95,33.95,33.95,1
CAF,202503,2025-02-27 09:53:00,34.0,34.0,34.0,34.0,3
CAF,202503,2025-02-27 09:57:00,33.95,34.0,33.95,34.0,3
CAF,202503,2025-02-27 09:58:00,34.05,34.05,34.05,34.05,2
CAF,202503,2025-02-27 09:59:00,34.1,34.15,34.1,34.15,2
CAF,202503,2025-02-27 10:03:00,34.05,34.05,34.05,34.05,1
CAF,202503,2025-02-27 10:09:00,33.85,33.85,33.85,33.85,1
CAF,202503,2025-02-27 10:13:00,33.8,33.8,33.8,33.8,2
CAF,202503,2025-02-27 10:16:00,33.8,33.8,33.8,33.8,5
CAF,202503,2025-02-27 10:17:00,33.75,33.75,33.75,33.75,1
CAF,202503,2025-02-27 10:18:00,33.75,33.75,33.75,33.75,4
CAF,202503,2025-02-27 10:24:00,33.7,33.7,33.7,33.7,1
CAF,202503,2025-02-27 10:30:00,33.7,33.7,33.7,33.7,2
CAF,202503,2025-02-27 10:31:00,33.75,33.75,33.75,33.75,1
CAF,202503,2025-02-27 10:41:00,33.8,33.8,33.8,33.8,1
CAF,202503,2025-02-27 10:47:00,33.85,34.1,33.85,34.1,7
CAF,202503,2025-02-27 10:51:00,34.0,34.0,34.0,34.0,1
CAF,202503,2025-02-27 10:52:00,33.85,33.85,33.85,33.85,1
CAF,202503,2025-02-27 10:53:00,33.85,33.85,33.85,33.85,3
CAF,202503,2025-02-27 10:54:00,33.85,33.85,33.85,33.85,6
CAF,202503,2025-02-27 10:55:00,33.75,33.75,33.75,33.75,3
CAF,202503,2025-02-27 10:56:00,33.75,33.75,33.75,33.75,1
CAF,202503,2025-02-27 11:01:00,33.75,33.75,33.75,33.75,1
CAF,202503,2025-02-27 11:29:00,33.95,33.95,33.95,33.95,4
CAF,202503,2025-02-27 11:47:00,33.9,33.9,33.9,33.9,1
CAF,202503,2025-02-27 11:53:00,33.9,33.9,33.9,33.9,4
CAF,202503,2025-02-27 12:01:00,33.8,33.8,33.8,33.8,1
CAF,202503,2025-02-27 12:05:00,33.8,33.8,33.8,33.8,2
CAF,202503,2025-02-27 12:09:00,33.8,33.8,33.8,33.8,1
CAF,202503,2025-02-27 12:11:00,33.8,33.8,33.8,33.8,1
CAF,202503,2025-02-27 12:12:00,33.8,33.8,33.8,33.8,1
CAF,202503,2025-02-27 12:13:00,33.8,33.8,33.8,33.8,1
CAF,202503,2025-02-27 12:18:00,33.75,33.75,33.75,33.75,3
CAF,202503,2025-02-27 12:19:00,33.75,33.75,33.75,33.75,1
CAF,202503,2025-02-27 12:28:00,33.7,33.7,33.7,33.7,2
CAF,202503,2025-02-27 12:46:00,33.7,33.7,33.7,33.7,4
CAF,202503,2025-02-27 12:52:00,33.7,33.7,33.7,33.7,2
CAF,202503,2025-02-27 12:53:00,33.7,33.7,33.7,33.7,2
CAF,202503,2025-02-27 12:54:00,33.7,33.7,33.7,33.7,18
CAF,202503,2025-02-27 12:58:00,33.6,33.7,33.6,33.7,2
CAF,202503,2025-02-27 13:02:00,33.65,33.65,33.65,33.65,33
CAF,202503,2025-02-27 13:03:00,33.6,33.6,33.55,33.55,47
CAF,202503,2025-02-27 13:11:00,33.65,33.65,33.65,33.65,1
CAF,202503,2025-02-27 13:21:00,33.65,33.65,33.6,33.6,8
CAF,202503,2025-02-27 13:22:00,33.55,33.55,33.55,33.55,1
CAF,202503,2025-02-27 13:23:00,33.55,33.55,33.55,33.55,53
CAF,202503,2025-02-27 13:24:00,33.5,33.5,33.5,33.5,25
CAF,202503,2025-02-27 13:25:00,33.5,33.5,33.5,33.5,1
CAF,202503,2025-02-27 13:27:00,33.5,33.5,33.5,33.5,1
CAF,202503,2025-02-27 13:30:00,33.5,33.5,33.5,33.5,10
CAF,202503,2025-02-27 13:32:00,33.5,33.5,33.5,33.5,1
CAF,202503/202504,2025-02-27 08:49:00,0.08,0.08,0.08,0.08,40
CAF,202504,2025-02-27 09:10:00,34.3,34.3,34.3,34.3,1
CAF,202504,2025-02-27 09:21:00,34.05,34.05,34.05,34.05,1
CAF,202504,2025-02-27 12:53:00,33.75,33.75,33.75,33.75,1
CAF,202504,2025-02-27 13:03:00,33.7,33.7,33.7,33.7,1
CBF,202503,2025-02-27 08:48:00,23.85,23.85,23.85,23.85,1
CBF,202503,2025-02-27 08:57:00,23.9,23.9,23.9,23.9,1
CBF,202503,2025-02-27 08:58:00,23.85,23.85,23.85,23.85,2
CBF,202503,2025-02-27 09:00:00,23.9,23.9,23.85,23.85,5
CBF,202503,2025-02-27 09:01:00,23.9,23.9,23.85,23.85,4
CBF,202503,2025-02-27 09:02:00,23.85,23.85,23.85,23.85,1
CBF,202503,2025-02-27 09:04:00,23.85,23.85,23.85,23.85,6
CBF,202503,2025-02-27 09:05:00,23.9,23.9,23.85,23.85,11
CBF,202503,2025-02-27 09:06:00,23.9,23.9,23.9,23.9,2
CBF,202503,2025-02-27 09:07:00,23.9,23.9,23.9,23.9,10
CBF,202503,2025-02-27 09:09:00,23.95,24.05,23.95,24.05,87
CBF,202503,2025-02-27 09:10:00,24.05,24.1,24.05,24.1,138
CBF,202503,2025-02-27 09:11:00,24.05,24.1,24.0,24.0,10
CBF,202503,2025-02-27 09:12:00,24.0,24.05,24.0,24.05,50
CBF,202503,2025-02-27 09:13:00,24.0,24.0,23.9,23.95,25
CBF,202503,2025-02-27 09:15:00,23.95,23.95,23.95,23.95,2
CBF,202503,2025-02-27 09:16:00,23.95,23.95,23.95,23.95,2
