symbol,exp_month,time,open,high,low,close,volume
BRF,202610,2026-08-25 15:02:00,2908.0,2908.0,2908.0,2908.0,5
BRF,202610,2026-08-25 16:24:00,2910.0,2910.0,2900.0,2900.0,4
BRF,202610,2026-08-25 16:27:00,2898.0,2898.0,2898.0,2898.0,2
BRF,202610,2026-08-25 17:54:00,2831.0,2831.0,2831.0,2831.0,3
BRF,202610,2026-08-25 20:05:00,2840.0,2840.0,2840.0,2840.0,5
BRF,202610,2026-08-25 21:10:00,2840.0,2840.0,2840.0,2840.0,2
BRF,202610,2026-08-25 22:29:00,2850.0,2850.0,2850.0,2850.0,5
BRF,202610,2026-08-25 22:30:00,2853.5,2853.5,2853.5,2853.5,1
BRF,202610,2026-08-25 23:35:00,2829.0,2829.0,2829.0,2829.0,1
BRF,202610,2026-08-26 04:20:00,2750.0,2750.0,2750.0,2750.0,1
BRF,202610,2026-08-26 08:47:00,2728.0,2728.0,2728.0,2728.0,1
BRF,202610,2026-08-26 09:09:00,2749.0,2749.0,2749.0,2749.0,1
BRF,202610,2026-08-26 09:29:00,2750.0,2750.0,2750.0,2750.0,1
BRF,202610,2026-08-26 12:08:00,2751.5,2751.5,2751.5,2751.5,1
BRF,202611,2026-08-25 17:58:00,2781.5,2781.5,2781.5,2781.5,1
BRF,202611,2026-08-25 19:31:00,2804.0,2804.0,2804.0,2804.0,1
BRF,202611,2026-08-25 20:05:00,2783.5,2783.5,2783.5,2783.5,5
BRF,202611,2026-08-25 22:30:00,2800.5,2800.5,2800.5,2800.5,1
BRF,202611,2026-08-26 11:16:00,2713.0,2713.0,2713.0,2713.0,1
BRF,202611,2026-08-26 12:46:00,2713.0,2713.0,2713.0,2713.0,1
BRF,202611,2026-08-26 13:15:00,2726.0,2726.0,2726.0,2726.0,1
BRF,202611,2026-08-26 13:25:00,2730.0,2730.0,2730.0,2730.0,1
BRF,202611,2026-08-26 13:35:00,2730.5,2731.0,2730.5,2731.0,2
BTF,202609,2026-08-26 09:48:00,4676.0,4676.0,4676.0,4676.0,1
CAF,202609,2026-08-26 08:45:00,189.5,189.5,188.5,188.5,36
CAF,202609,2026-08-26 08:46:00,188.0,189.0,188.0,188.5,31
CAF,202609,2026-08-26 08:47:00,188.5,189.5,188.5,189.0,22
CAF,202609,2026-08-26 08:48:00,189.0,189.0,188.5,188.5,17
CAF,202609,2026-08-26 08:49:00,188.5,188.5,188.5,188.5,4
CAF,202609,2026-08-26 08:50:00,188.0,188.5,188.0,188.5,27
