symbol,exp_month,time,open,high,low,close,volume
BRF,202504,2025-02-15 00:21:00,2440.0,2440.0,2440.0,2440.0,1
BRF,202504,2025-02-17 09:01:00,2440.0,2440.0,2440.0,2440.0,1
BRF,202505,2025-02-14 17:57:00,2451.5,2451.5,2451.5,2451.5,1
BRF,202505,2025-02-17 13:23:00,2436.0,2436.0,2436.0,2436.0,1
CAF,202502,2025-02-17 09:00:00,33.1,33.1,33.05,33.05,15
CAF,202502,2025-02-17 09:01:00,32.9,32.9,32.85,32.85,5
CAF,202502,2025-02-17 09:02:00,32.85,32.85,32.85,32.85,4
CAF,202502,2025-02-17 09:03:00,32.9,32.9,32.9,32.9,7
CAF,202502,2025-02-17 09:04:00,32.95,33.1,32.95,33.05,4
CAF,202502,2025-02-17 09:05:00,32.95,33.0,32.95,33.0,2
CAF,202502,2025-02-17 09:06:00,33.0,33.05,32.9,32.95,18
CAF,202502,2025-02-17 09:08:00,32.8,32.8,32.8,32.8,3
CAF,202502,2025-02-17 09:09:00,32.75,32.75,32.75,32.75,3
CAF,202502,2025-02-17 09:10:00,32.7,32.7,32.7,32.7,13
CAF,202502,2025-02-17 09:11:00,32.7,32.7,32.6,32.6,7
CAF,202502,2025-02-17 09:12:00,32.6,32.65,32.55,32.65,12
CAF,202502,2025-02-17 09:13:00,32.6,32.75,32.6,32.75,6
CAF,202502,2025-02-17 09:14:00,32.8,32.8,32.75,32.75,2
CAF,202502,2025-02-17 09:15:00,32.8,32.8,32.8,32.8,1
CAF,202502,2025-02-17 09:16:00,32.8,32.85,32.8,32.85,10
CAF,202502,2025-02-17 09:17:00,33.0,33.0,33.0,33.0,10
CAF,202502,2025-02-17 09:18:00,32.9,32.9,32.9,32.9,8
CAF,202502,2025-02-17 09:19:00,32.85,32.85,32.85,32.85,1
CAF,202502,2025-02-17 09:20:00,32.9,33.0,32.9,33.0,8
CAF,202502,2025-02-17 09:21:00,33.0,33.0,33.0,33.0,5
CAF,202502,2025-02-17 09:22:00,33.05,33.1,33.05,33.1,16
CAF,202502,2025-02-17 09:27:00,33.15,33.25,33.15,33.25,25
CAF,202502,2025-02-17 09:28:00,33.25,33.25,33.25,33.25,1
CAF,202502,2025-02-17 09:30:00,33.1,33.1,33.05,33.05,13
CAF,202502,2025-02-17 09:32:00,33.1,33.1,33.05,33.05,13
CAF,202502,2025-02-17 09:33:00,33.15,33.15,33.15,33.15,1
CAF,202502,2025-02-17 09:34:00,33.2,33.2,33.2,33.2,2
CAF,202502,2025-02-17 09:35:00,33.3,33.35,33.3,33.3,5
CAF,202502,2025-02-17 09:36:00,33.2,33.2,33.2,33.2,4
CAF,202502,2025-02-17 09:38:00,33.2,33.2,33.2,33.2,4
CAF,202502,2025-02-17 09:41:00,33.15,33.15,33.15,33.15,1
CAF,202502,2025-02-17 09:47:00,33.3,33.35,33.3,33.35,15
CAF,202502,2025-02-17 09:48:00,33.4,33.4,33.4,33.4,4
CAF,202502,2025-02-17 09:50:00,33.25,33.25,33.25,33.25,3
CAF,202502,2025-02-17 09:53:00,33.3,33.3,33.3,33.3,1
CAF,202502,2025-02-17 09:54:00,33.45,33.45,33.45,33.45,4
CAF,202502,2025-02-17 09:55:00,33.4,33.4,33.4,33.4,1
CAF,202502,2025-02-17 09:57:00,33.35,33.35,33.35,33.35,2
CAF,202502,2025-02-17 09:58:00,33.5,33.65,33.5,33.65,7
CAF,202502,2025-02-17 10:01:00,33.55,33.55,33.55,33.55,1
CAF,202502,2025-02-17 10:03:00,33.6,33.6,33.6,33.6,1
CAF,202502,2025-02-17 10:04:00,33.65,33.65,33.65,33.65,1
CAF,202502,2025-02-17 10:06:00,33.65,33.7,33.5,33.5,9
CAF,202502,2025-02-17 10:12:00,33.45,33.45,33.3,33.3,3
CAF,202502,2025-02-17 10:23:00,33.4,33.4,33.4,33.4,1
CAF,202502,2025-02-17 10:24:00,33.5,33.55,33.5,33.55,5
CAF,202502,2025-02-17 10:26:00,33.5,33.5,33.5,33.5,1
CAF,202502,2025-02-17 10:28:00,33.65,33.7,33.65,33.7,17
CAF,202502,2025-02-17 10:29:00,33.7,33.7,33.7,33.7,10
CAF,202502,2025-02-17 10:31:00,33.65,33.65,33.65,33.65,2
CAF,202502,2025-02-17 10:33:00,33.65,33.65,33.65,33.65,5
CAF,202502,2025-02-17 10:42:00,33.55,33.55,33.55,33.55,1
CAF,202502,2025-02-17 10:43:00,33.6,33.6,33.6,33.6,1
CAF,202502,2025-02-17 10:46:00,33.55,33.55,33.55,33.55,1
CAF,202502,2025-02-17 10:47:00,33.55,33.55,33.55,33.55,1
CAF,202502,2025-02-17 10:48:00,33.55,33.55,33.5,33.5,5
CAF,202502,2025-02-17 10:59:00,33.4,33.4,33.4,33.4,1
CAF,202502,2025-02-17 11:05:00,33.6,33.65,33.55,33.55,4
CAF,202502,2025-02-17 11:08:00,33.6,33.6,33.6,33.6,1
CAF,202502,2025-02-17 11:11:00,33.65,33.7,33.65,33.7,6
CAF,202502,2025-02-17 11:13:00,33.65,33.65,33.65,33.65,1
CAF,202502,2025-02-17 11:17:00,33.8,33.85,33.8,33.85,17
CAF,202502,2025-02-17 11:18:00,33.8,33.8,33.8,33.8,1
CAF,202502,2025-02-17 11:24:00,33.8,33.8,33.8,33.8,1
CAF,202502,2025-02-17 11:32:00,33.7,33.7,33.7,33.7,1
CAF,202502,2025-02-17 11:36:00,33.75,33.75,33.75,33.75,2
CAF,202502,2025-02-17 11:38:00,33.8,33.8,33.8,33.8,7
CAF,202502,2025-02-17 11:41:00,33.8,33.8,33.8,33.8,13
CAF,202502,2025-02-17 11:42:00,33.8,33.8,33.8,33.8,1
CAF,202502,2025-02-17 11:43:00,33.8,33.8,33.8,33.8,6
CAF,202502,2025-02-17 11:46:00,33.8,33.8,33.8,33.8,5
CAF,202502,2025-02-17 11:47:00,33.75,33.75,33.75,33.75,5
CAF,202502,2025-02-17 11:48:00,33.75,33.75,33.75,33.75,6
CAF,202502,2025-02-17 11:51:00,33.7,33.7,33.7,33.7,6
CAF,202502,2025-02-17 12:00:00,33.65,33.65,33.65,33.65,2
CAF,202502,2025-02-17 12:09:00,33.6,33.6,33.6,33.6,1
CAF,202502,2025-02-17 12:10:00,33.55,33.55,33.55,33.55,1
CAF,202502,2025-02-17 12:12:00,33.45,33.45,33.45,33.45,1
CAF,202502,2025-02-17 12:15:00,33.45,33.45,33.45,33.45,2
CAF,202502,2025-02-17 12:16:00,33.5,33.5,33.5,33.5,2
CAF,202502,2025-02-17 12:24:00,33.5,33.5,33.5,33.5,2
CAF,202502,2025-02-17 12:26:00,33.55,33.55,33.55,33.55,1
CAF,202502,2025-02-17 12:43:00,33.5,33.5,33.5,33.5,1
CAF,202502,2025-02-17 12:49:00,33.45,33.45,33.45,33.45,1
CAF,202502,2025-02-17 12:52:00,33.55,33.55,33.55,33.55,1
CAF,202502,2025-02-17 13:07:00,33.5,33.5,33.5,33.5,2
CAF,202502,2025-02-17 13:23:00,33.45,33.45,33.4,33.45,12
CAF,202502,2025-02-17 13:24:00,33.5,33.5,33.5,33.5,1
CAF,202502,2025-02-17 13:25:00,33.45,33.45,33.45,33.45,5
CAF,202502,2025-02-17 13:26:00,33.4,33.4,33.4,33.4,3
CAF,202502,2025-02-17 13:31:00,33.4,33.4,33.4,33.4,1
CAF,202502,2025-02-17 13:33:00,33.4,33.4,33.4,33.4,9
CAF,202502/202503,2025-02-17 08:48:00,0.08,0.08,0.08,0.08,2
CAF,202502/202503,2025-02-17 09:19:00,0.08,0.08,0.08,0.08,2
CAF,202502/202503,2025-02-17 09:21:00,0.09,0.09,0.09,0.09,30
CAF,202502/202503,2025-02-17 09:22:00,0.09,0.1,0.09,0.1,100
CAF,202502/202503,2025-02-17 09:38:00,0.1,0.1,0.1,0.1,2
CAF,202502/202503,2025-02-17 09:59:00,0.09,0.09,0.09,0.09,10
CAF,202502/202503,2025-02-17 10:05:00,0.08,0.08,0.08,0.08,2
CAF,202502/202503,2025-02-17 10:12:00,0.1,0.1,0.09,0.09,38
CAF,202502/202503,2025-02-17 10:19:00,0.09,0.09,0.08,0.08,28
CAF,202502/202503,2025-02-17 12:24:00,0.07,0.08,0.07,0.08,100
CAF,202502/202503,2025-02-17 12:35:00,0.07,0.07,0.07,0.07,4
CAF,202502/202503,2025-02-17 12:41:00,0.07,0.08,0.07,0.08,46
CAF,202502/202503,2025-02-17 12:56:00,0.07,0.07,0.07,0.07,12
CAF,202502/202503,2025-02-17 13:16:00,0.07,0.07,0.07,0.07,10
CAF,202503,2025-02-17 09:00:00,33.15,33.15,33.15,33.15,1
CAF,202503,2025-02-17 09:04:00,33.15,33.15,33.1,33.1,4
CAF,202503,2025-02-17 09:06:00,33.0,33.0,33.0,33.0,2
CAF,202503,2025-02-17 09:10:00,32.8,32.8,32.8,32.8,9
CAF,202503,2025-02-17 09:11:00,32.7,32.7,32.65,32.65,2
CAF,202503,2025-02-17 09:12:00,32.65,32.65,32.6,32.6,2
CAF,202503,2025-02-17 09:17:00,33.05,33.05,33.05,33.05,5
CAF,202503,2025-02-17 09:18:00,33.0,33.0,33.0,33.0,6
CAF,202503,2025-02-17 09:19:00,32.9,32.9,32.9,32.9,1
CAF,202503,2025-02-17 09:22:00,33.15,33.15,33.15,33.15,1
CAF,202503,2025-02-17 09:28:00,33.3,33.3,33.3,33.3,1
CAF,202503,2025-02-17 09:29:00,33.25,33.3,33.25,33.3,9
