symbol,exp_month,time,open,high,low,close,volume
BRF,202610,2026-08-17 19:41:00,2822.5,2822.5,2822.5,2822.5,3
BRF,202610,2026-08-17 20:26:00,2824.5,2824.5,2824.5,2824.5,11
BRF,202610,2026-08-17 20:46:00,2839.5,2839.5,2839.5,2839.5,5
BRF,202610,2026-08-17 22:31:00,2825.5,2825.5,2825.5,2825.5,3
BRF,202610,2026-08-18 01:54:00,2888.5,2888.5,2888.5,2888.5,1
BRF,202610,2026-08-18 01:56:00,2895.0,2895.0,2895.0,2895.0,1
BRF,202610,2026-08-18 10:33:00,2900.0,2900.0,2900.0,2900.0,4
BRF,202610,2026-08-18 10:45:00,2902.0,2902.0,2902.0,2902.0,1
BRF,202611,2026-08-17 15:44:00,2735.0,2735.0,2735.0,2735.0,2
BRF,202611,2026-08-17 16:13:00,2745.0,2745.0,2745.0,2745.0,2
BRF,202611,2026-08-17 17:05:00,2760.0,2760.0,2760.0,2760.0,1
BRF,202611,2026-08-17 18:05:00,2769.5,2769.5,2769.5,2769.5,2
BRF,202611,2026-08-17 18:29:00,2766.0,2766.0,2766.0,2766.0,11
BRF,202611,2026-08-17 18:36:00,2761.0,2761.0,2761.0,2761.0,11
BRF,202611,2026-08-17 18:40:00,2765.0,2765.0,2765.0,2765.0,1
BRF,202611,2026-08-17 20:26:00,2763.0,2763.0,2763.0,2763.0,2
BRF,202611,2026-08-17 23:23:00,2760.0,2760.0,2760.0,2760.0,1
BRF,202611,2026-08-18 00:53:00,2771.0,2771.0,2771.0,2771.0,1
BRF,202611,2026-08-18 11:56:00,2845.5,2845.5,2845.5,2845.5,1
CAF,202608,2026-08-18 08:45:00,201.5,202.5,201.5,202.5,6
CAF,202608,2026-08-18 08:46:00,202.5,202.5,202.0,202.5,5
CAF,202608,2026-08-18 08:47:00,202.0,202.0,202.0,202.0,2
CAF,202608,2026-08-18 08:48:00,202.0,202.5,202.0,202.5,4
CAF,202608,2026-08-18 08:49:00,202.5,202.5,202.5,202.5,2
CAF,202608,2026-08-18 08:50:00,202.5,203.0,202.5,203.0,9
CAF,202608,2026-08-18 08:51:00,203.0,203.0,203.0,203.0,3
CAF,202608,2026-08-18 08:52:00,203.0,203.5,203.0,203.5,5
CAF,202608,2026-08-18 08:53:00,203.5,204.0,203.5,204.0,8
CAF,202608,2026-08-18 08:54:00,203.5,203.5,203.5,203.5,1
CAF,202608,2026-08-18 08:55:00,204.0,204.0,204.0,204.0,6
CAF,202608,2026-08-18 08:56:00,203.5,203.5,202.5,203.0,10
CAF,202608,2026-08-18 08:57:00,203.0,203.0,202.5,202.5,4
CAF,202608,2026-08-18 08:58:00,202.5,202.5,201.5,201.5,3
CAF,202608,2026-08-18 08:59:00,201.5,202.0,201.0,201.0,24
CAF,202608,2026-08-18 09:00:00,201.0,202.0,200.0,201.5,135
CAF,202608,2026-08-18 09:01:00,201.5,202.5,199.5,199.5,137
CAF,202608,2026-08-18 09:02:00,200.0,200.5,200.0,200.0,63
CAF,202608,2026-08-18 09:03:00,199.5,200.0,199.0,200.0,41
CAF,202608,2026-08-18 09:04:00,200.0,200.0,199.5,199.5,26
CAF,202608,2026-08-18 09:05:00,199.5,200.5,199.0,200.0,77
CAF,202608,2026-08-18 09:06:00,200.0,200.5,199.5,200.5,49
CAF,202608,2026-08-18 09:07:00,200.0,200.0,200.0,200.0,20
CAF,202608,2026-08-18 09:08:00,200.0,200.0,199.0,200.0,41
CAF,202608,2026-08-18 09:09:00,200.0,201.0,199.5,199.5,110
