symbol,exp_month,time,open,high,low,close,volume
BRF,202503,2025-01-15 16:42:00,2643.5,2643.5,2643.5,2643.5,10
BRF,202503,2025-01-15 22:38:00,2659.5,2661.5,2659.5,2661.5,20
BRF,202503,2025-01-15 22:40:00,2660.5,2660.5,2660.5,2660.5,10
BRF,202503,2025-01-16 01:55:00,2700.0,2700.0,2700.0,2700.0,1
BRF,202503,2025-01-16 12:04:00,2713.0,2713.0,2713.0,2713.0,1
BRF,202504,2025-01-15 16:20:00,2614.0,2614.0,2614.0,2614.0,2
BRF,202504,2025-01-15 16:32:00,2614.0,2614.0,2614.0,2614.0,2
BRF,202504,2025-01-15 16:41:00,2608.0,2608.0,2608.0,2608.0,10
BRF,202504,2025-01-16 09:19:00,2662.0,2662.0,2662.0,2662.0,1
BRF,202504,2025-01-16 09:22:00,2662.5,2662.5,2662.5,2662.5,1
BRF,202504,2025-01-16 10:26:00,2660.5,2660.5,2660.5,2660.5,1
BRF,202504,2025-01-16 10:31:00,2662.5,2662.5,2662.5,2662.5,1
BRF,202504,2025-01-16 11:17:00,2664.0,2664.0,2664.0,2664.0,4
BRF,202504,2025-01-16 11:20:00,2665.5,2665.5,2665.5,2665.5,4
CAF,202502,2025-01-16 09:00:00,31.2,31.2,31.2,31.2,1
CAF,202502,2025-01-16 09:01:00,31.15,31.45,31.1,31.45,6
CAF,202502,2025-01-16 09:02:00,31.45,31.45,31.45,31.45,3
CAF,202502,2025-01-16 09:03:00,31.45,31.6,31.45,31.6,3
CAF,202502,2025-01-16 09:04:00,31.5,31.6,31.5,31.6,7
CAF,202502,2025-01-16 09:05:00,31.6,31.7,31.6,31.6,14
CAF,202502,2025-01-16 09:06:00,31.5,31.5,31.5,31.5,1
CAF,202502,2025-01-16 09:07:00,31.5,31.5,31.4,31.4,2
CAF,202502,2025-01-16 09:08:00,31.45,31.45,31.45,31.45,1
CAF,202502,2025-01-16 09:09:00,31.4,31.4,31.4,31.4,1
CAF,202502,2025-01-16 09:10:00,31.4,31.4,31.4,31.4,1
CAF,202502,2025-01-16 09:11:00,31.4,31.4,31.25,31.25,22
CAF,202502,2025-01-16 09:12:00,31.4,31.55,31.4,31.55,17
CAF,202502,2025-01-16 09:13:00,31.6,31.7,31.55,31.7,25
CAF,202502,2025-01-16 09:14:00,31.7,31.9,31.7,31.85,22
CAF,202502,2025-01-16 09:15:00,31.85,31.85,31.75,31.75,22
CAF,202502,2025-01-16 09:16:00,31.9,31.9,31.8,31.8,5
CAF,202502,2025-01-16 09:17:00,31.85,31.95,31.85,31.9,15
CAF,202502,2025-01-16 09:18:00,31.85,31.85,31.85,31.85,1
CAF,202502,2025-01-16 09:19:00,31.7,31.7,31.7,31.7,1
CAF,202502,2025-01-16 09:21:00,31.6,31.65,31.6,31.65,3
