symbol,exp_month,time,open,high,low,close,volume
BRF,202511,2025-09-09 09:58:00,2001.5,2001.5,2001.5,2001.5,10
BRF,202511,2025-09-09 10:04:00,2003.0,2003.0,2003.0,2003.0,10
BRF,202511,2025-09-09 13:14:00,2012.5,2012.5,2012.5,2012.5,3
BRF,202511,2025-09-09 13:15:00,2012.5,2012.5,2012.5,2012.5,1
BRF,202512,2025-09-09 09:59:00,1983.0,1983.0,1983.0,1983.0,2
BRF,202512,2025-09-09 10:04:00,1984.0,1984.0,1984.0,1984.0,2
BTF,202509,2025-09-09 09:18:00,4501.0,4501.0,4501.0,4501.0,2
BTF,202509,2025-09-09 13:17:00,4452.0,4452.0,4452.0,4452.0,3
CAF,202509,2025-09-09 08:45:00,38.55,38.55,38.55,38.55,1
CAF,202509,2025-09-09 08:46:00,38.55,38.55,38.55,38.55,3
CAF,202509,2025-09-09 08:47:00,38.5,38.5,38.45,38.45,6
CAF,202509,2025-09-09 08:48:00,38.5,38.5,38.5,38.5,1
CAF,202509,2025-09-09 08:49:00,38.5,38.5,38.5,38.5,9
CAF,202509,2025-09-09 08:51:00,38.45,38.45,38.45,38.45,1
CAF,202509,2025-09-09 08:52:00,38.45,38.45,38.45,38.45,1
CAF,202509,2025-09-09 08:54:00,38.5,38.5,38.5,38.5,3
CAF,202509,2025-09-09 08:55:00,38.55,38.55,38.55,38.55,5
CAF,202509,2025-09-09 08:56:00,38.5,38.5,38.5,38.5,2
CAF,202509,2025-09-09 08:57:00,38.45,38.45,38.45,38.45,1
CAF,202509,2025-09-09 08:58:00,38.45,38.45,38.45,38.45,1
CAF,202509,2025-09-09 08:59:00,38.45,38.45,38.45,38.45,1
CAF,202509,2025-09-09 09:00:00,38.4,38.45,38.3,38.4,58
CAF,202509,2025-09-09 09:01:00,38.35,38.9,38.3,38.9,80
CAF,202509,2025-09-09 09:02:00,38.9,39.45,38.9,39.35,206
CAF,202509,2025-09-09 09:03:00,39.35,39.4,39.2,39.2,160
CAF,202509,2025-09-09 09:04:00,39.2,39.5,39.2,39.35,142
CAF,202509,2025-09-09 09:05:00,39.4,39.5,39.25,39.5,114
CAF,202509,2025-09-09 09:06:00,39.5,39.5,39.3,39.35,129
