symbol,exp_month,time,open,high,low,close,volume
BRF,202602,2025-12-03 17:35:00,1973.5,1973.5,1973.5,1973.5,11
BRF,202602,2025-12-03 17:58:00,1973.5,1973.5,1973.5,1973.5,11
BRF,202602,2025-12-03 21:38:00,1964.0,1964.0,1964.0,1964.0,15
BRF,202602,2025-12-03 22:07:00,1963.0,1963.0,1963.0,1963.0,1
BRF,202602,2025-12-03 22:20:00,1963.0,1963.0,1963.0,1963.0,5
BRF,202602,2025-12-03 22:22:00,1962.0,1962.0,1962.0,1962.0,5
BRF,202602,2025-12-03 22:28:00,1962.0,1962.0,1962.0,1962.0,5
BRF,202602,2025-12-04 09:25:00,1966.0,1966.0,1966.0,1966.0,1
BRF,202603,2025-12-03 21:38:00,1947.0,1950.5,1947.0,1950.5,15
BRF,202603,2025-12-03 23:16:00,1950.0,1950.0,1950.0,1950.0,5
BRF,202603,2025-12-03 23:45:00,1949.5,1949.5,1949.5,1949.5,5
BRF,202603,2025-12-03 23:49:00,1952.0,1952.0,1952.0,1952.0,5
BTF,202512,2025-12-04 09:08:00,3967.0,3967.0,3967.0,3967.0,1
BTF,202512,2025-12-04 09:10:00,3966.0,3966.0,3966.0,3966.0,1
BTF,202512,2025-12-04 09:11:00,3967.0,3967.0,3967.0,3967.0,1
BTF,202512,2025-12-04 09:13:00,3965.0,3965.0,3965.0,3965.0,1
BTF,202512,2025-12-04 09:14:00,3961.0,3961.0,3961.0,3961.0,1
BTF,202512,2025-12-04 10:11:00,3962.0,3962.0,3962.0,3962.0,1
BTF,202512,2025-12-04 10:24:00,3976.0,3976.0,3976.0,3976.0,1
BTF,202512,2025-12-04 10:25:00,3976.0,3977.0,3976.0,3977.0,3
BTF,202512,2025-12-04 10:26:00,3976.0,3976.0,3976.0,3976.0,1
BTF,202512,2025-12-04 10:27:00,3976.0,3976.0,3976.0,3976.0,1
BTF,202512,2025-12-04 11:00:00,4026.0,4026.0,4026.0,4026.0,1
BTF,202512,2025-12-04 11:01:00,4024.0,4024.0,4024.0,4024.0,1
BTF,202512,2025-12-04 11:56:00,3996.0,3996.0,3996.0,3996.0,1
BTF,202512,2025-12-04 12:02:00,3994.0,3994.0,3994.0,3994.0,1
BTF,202512,2025-12-04 12:58:00,4021.0,4022.0,4021.0,4022.0,2
CAF,202512,2025-12-04 08:45:00,68.5,68.7,68.1,68.2,94
CAF,202512,2025-12-04 08:46:00,68.2,68.2,67.8,68.0,80
CAF,202512,2025-12-04 08:47:00,68.1,68.4,68.1,68.4,67
CAF,202512,2025-12-04 08:48:00,68.4,68.6,68.4,68.4,98
CAF,202512,2025-12-04 08:49:00,68.4,68.4,68.3,68.4,36
CAF,202512,2025-12-04 08:50:00,68.4,68.5,68.3,68.4,41
CAF,202512,2025-12-04 08:51:00,68.3,68.3,68.2,68.3,32
CAF,202512,2025-12-04 08:52:00,68.3,68.4,68.3,68.3,46
CAF,202512,2025-12-04 08:53:00,68.3,68.3,68.3,68.3,17
CAF,202512,2025-12-04 08:54:00,68.4,68.4,68.4,68.4,20
CAF,202512,2025-12-04 08:55:00,68.4,68.4,68.3,68.3,17
CAF,202512,2025-12-04 08:56:00,68.4,68.5,68.3,68.4,43
