symbol,exp_month,time,open,high,low,close,volume
BRF,202501,2024-11-14 17:42:00,2354.5,2354.5,2354.5,2354.5,8
BRF,202501,2024-11-15 01:18:00,2354.0,2354.0,2354.0,2354.0,11
BRF,202501,2024-11-15 01:31:00,2350.0,2350.0,2350.0,2350.0,11
BRF,202501,2024-11-15 02:38:00,2355.5,2355.5,2355.5,2355.5,11
BRF,202501,2024-11-15 02:40:00,2354.5,2354.5,2354.5,2354.5,11
BRF,202501,2024-11-15 13:12:00,2341.0,2341.0,2341.0,2341.0,11
BRF,202502,2024-11-15 00:35:00,2343.5,2343.5,2343.5,2343.5,11
BRF,202502,2024-11-15 00:36:00,2343.5,2343.5,2343.5,2343.5,11
BRF,202502,2024-11-15 01:15:00,2341.5,2341.5,2341.5,2341.5,11
BRF,202502,2024-11-15 03:04:00,2344.0,2344.0,2344.0,2344.0,11
BRF,202502,2024-11-15 10:16:00,2335.0,2335.0,2335.0,2335.0,11
BRF,202502,2024-11-15 13:12:00,2326.5,2326.5,2326.5,2326.5,11
BTF,202411,2024-11-15 11:56:00,4010.0,4010.0,4010.0,4010.0,1
CAF,202411,2024-11-15 09:02:00,40.2,40.25,40.2,40.25,4
CAF,202411,2024-11-15 09:04:00,39.9,39.9,39.9,39.9,11
CAF,202411,2024-11-15 09:05:00,40.25,40.25,40.2,40.2,12
CAF,202411,2024-11-15 09:07:00,40.45,40.45,40.0,40.05,17
CAF,202411,2024-11-15 09:08:00,40.0,40.05,39.9,40.0,8
CAF,202411,2024-11-15 09:13:00,40.35,40.55,40.35,40.55,7
CAF,202411,2024-11-15 09:14:00,41.15,41.15,41.15,41.15,1
CAF,202411,2024-11-15 09:15:00,41.05,41.05,40.8,40.8,13
CAF,202411,2024-11-15 09:16:00,40.9,40.9,40.9,40.9,4
CAF,202411,2024-11-15 09:17:00,40.8,40.8,40.8,40.8,1
CAF,202411,2024-11-15 09:19:00,40.75,40.8,40.75,40.8,2
CAF,202411,2024-11-15 09:20:00,40.8,40.8,40.8,40.8,1
CAF,202411,2024-11-15 09:25:00,40.55,40.55,40.55,40.55,2
CAF,202411,2024-11-15 09:27:00,40.5,40.5,40.5,40.5,1
CAF,202411,2024-11-15 09:29:00,40.45,40.45,40.4,40.4,4
CAF,202411,2024-11-15 09:30:00,40.45,40.5,40.45,40.5,3
CAF,202411,2024-11-15 09:31:00,40.4,40.4,40.4,40.4,1
CAF,202411,2024-11-15 09:36:00,40.5,40.5,40.5,40.5,1
CAF,202411,2024-11-15 09:44:00,40.35,40.35,40.35,40.35,3
CAF,202411,2024-11-15 09:45:00,40.3,40.3,40.3,40.3,2
CAF,202411,2024-11-15 09:49:00,40.3,40.3,40.3,40.3,1
CAF,202411,2024-11-15 09:50:00,40.3,40.35,40.3,40.35,2
CAF,202411,2024-11-15 09:53:00,40.2,40.25,40.2,40.25,5
CAF,202411,2024-11-15 09:58:00,40.25,40.25,40.25,40.25,1
CAF,202411,2024-11-15 10:06:00,40.2,40.2,40.2,40.2,2
CAF,202411,2024-11-15 10:14:00,40.2,40.2,40.2,40.2,1
CAF,202411,2024-11-15 10:39:00,40.1,40.1,40.1,40.1,1
CAF,202411,2024-11-15 10:40:00,40.0,40.0,40.0,40.0,4
CAF,202411,2024-11-15 10:47:00,40.1,40.1,40.1,40.1,1
CAF,202411,2024-11-15 10:49:00,40.1,40.1,40.1,40.1,1
CAF,202411,2024-11-15 11:14:00,40.1,40.1,40.05,40.05,3
CAF,202411,2024-11-15 11:43:00,40.05,40.05,40.05,40.05,2
CAF,202411,2024-11-15 11:44:00,40.05,40.05,40.0,40.0,2
CAF,202411,2024-11-15 11:46:00,40.05,40.05,40.05,40.05,3
CAF,202411,2024-11-15 11:47:00,40.05,40.05,40.05,40.05,2
CAF,202411,2024-11-15 11:48:00,40.05,40.05,40.05,40.05,1
CAF,202411,2024-11-15 11:49:00,40.05,40.05,40.05,40.05,1
CAF,202411,2024-11-15 11:51:00,40.05,40.05,40.05,40.05,1
CAF,202411,2024-11-15 11:52:00,40.05,40.05,40.05,40.05,1
CAF,202411,2024-11-15 12:03:00,40.05,40.05,40.05,40.05,1
CAF,202411,2024-11-15 12:09:00,40.05,40.05,40.05,40.05,1
CAF,202411,2024-11-15 12:21:00,40.05,40.05,40.05,40.05,1
CAF,202411,2024-11-15 12:26:00,40.05,40.05,40.05,40.05,1
CAF,202411,2024-11-15 12:54:00,40.05,40.1,40.05,40.1,11
CAF,202411,2024-11-15 13:04:00,40.15,40.15,40.15,40.15,1
CAF,202411,2024-11-15 13:10:00,40.2,40.2,40.2,40.2,1
CAF,202411,2024-11-15 13:11:00,40.25,40.35,40.25,40.3,32
CAF,202411,2024-11-15 13:13:00,40.3,40.3,40.3,40.3,4
CAF,202411,2024-11-15 13:14:00,40.3,40.3,40.3,40.3,9
CAF,202411,2024-11-15 13:21:00,40.35,40.35,40.35,40.35,4
CAF,202411,2024-11-15 13:27:00,40.35,40.35,40.35,40.35,7
CAF,202411/202412,2024-11-15 09:06:00,0.09,0.09,0.08,0.08,4
CAF,202411/202412,2024-11-15 09:29:00,0.07,0.07,0.07,0.07,16
CAF,202411/202412,2024-11-15 09:35:00,0.06,0.06,0.06,0.06,2
CAF,202411/202412,2024-11-15 09:41:00,0.07,0.07,0.07,0.07,4
CAF,202411/202412,2024-11-15 10:00:00,0.06,0.06,0.04,0.04,90
CAF,202411/202412,2024-11-15 10:52:00,0.1,0.1,0.1,0.1,10
CAF,202411/202412,2024-11-15 11:36:00,0.1,0.1,0.1,0.1,6
CAF,202411/202412,2024-11-15 13:10:00,0.06,0.06,0.06,0.06,46
