symbol,exp_month,time,open,high,low,close,volume
BRF,202508,2025-06-11 15:29:00,2001.5,2001.5,2001.5,2001.5,1
BRF,202508,2025-06-11 15:31:00,2001.5,2001.5,2001.5,2001.5,1
BRF,202508,2025-06-11 15:32:00,2002.0,2002.0,2002.0,2002.0,1
BRF,202508,2025-06-11 17:14:00,1985.5,1985.5,1985.5,1985.5,1
BRF,202508,2025-06-11 17:25:00,1993.5,1993.5,1993.5,1993.5,1
BRF,202508,2025-06-11 18:27:00,2015.0,2015.0,2015.0,2015.0,5
BRF,202508,2025-06-11 18:35:00,2017.0,2017.0,2017.0,2017.0,1
BRF,202508,2025-06-11 18:44:00,2016.0,2016.0,2016.0,2016.0,2
BRF,202508,2025-06-11 19:53:00,2018.5,2018.5,2018.5,2018.5,1
BRF,202508,2025-06-11 19:56:00,2020.5,2020.5,2020.5,2020.5,1
BRF,202508,2025-06-11 20:37:00,2020.5,2020.5,2020.5,2020.5,5
BRF,202508,2025-06-12 01:24:00,2040.0,2040.0,2040.0,2040.0,1
BRF,202508,2025-06-12 01:51:00,2050.0,2050.0,2050.0,2050.0,2
BRF,202508,2025-06-12 02:28:00,2075.5,2075.5,2075.5,2075.5,11
BRF,202508,2025-06-12 03:05:00,2074.5,2074.5,2074.5,2074.5,1
BRF,202508,2025-06-12 10:25:00,2060.0,2060.0,2060.0,2060.0,1
BRF,202508,2025-06-12 11:06:00,2052.5,2052.5,2052.5,2052.5,1
BRF,202508,2025-06-12 11:09:00,2051.0,2051.0,2051.0,2051.0,1
BRF,202508,2025-06-12 12:33:00,2049.5,2049.5,2049.5,2049.5,1
BRF,202508,2025-06-12 12:34:00,2049.5,2049.5,2049.5,2049.5,2
BRF,202508,2025-06-12 12:39:00,2050.0,2050.0,2050.0,2050.0,3
BRF,202509,2025-06-11 18:49:00,1982.0,1982.0,1982.0,1982.0,1
BRF,202509,2025-06-11 20:20:00,1987.0,1987.0,1987.0,1987.0,1
BRF,202509,2025-06-11 21:20:00,1992.0,1992.0,1992.0,1992.0,1
BRF,202509,2025-06-11 22:25:00,1998.0,1998.0,1998.0,1998.0,1
BRF,202509,2025-06-12 01:33:00,2010.0,2010.0,2010.0,2010.0,1
BRF,202509,2025-06-12 01:54:00,2019.0,2019.0,2019.0,2019.0,1
BRF,202509,2025-06-12 01:57:00,2020.0,2020.0,2020.0,2020.0,1
BRF,202509,2025-06-12 10:22:00,2020.0,2020.0,2020.0,2020.0,1
BTF,202506,2025-06-12 13:18:00,3680.0,3680.0,3680.0,3680.0,7
CAF,202506,2025-06-12 09:00:00,29.9,29.9,29.8,29.8,2
CAF,202506,2025-06-12 09:01:00,29.9,29.9,29.75,29.75,3
CAF,202506,2025-06-12 09:03:00,29.8,29.8,29.8,29.8,1
CAF,202506,2025-06-12 09:04:00,29.85,29.9,29.85,29.9,27
CAF,202506,2025-06-12 09:05:00,29.9,29.9,29.9,29.9,2
CAF,202506,2025-06-12 09:06:00,30.05,30.15,30.05,30.15,3
CAF,202506,2025-06-12 09:07:00,30.2,30.2,30.1,30.1,26
CAF,202506,2025-06-12 09:08:00,30.1,30.1,30.05,30.05,6
CAF,202506,2025-06-12 09:11:00,30.05,30.05,30.05,30.05,1
CAF,202506,2025-06-12 09:12:00,30.1,30.15,30.1,30.15,27
CAF,202506,2025-06-12 09:13:00,30.15,30.15,30.15,30.15,1
CAF,202506,2025-06-12 09:16:00,30.2,30.2,30.2,30.2,2
CAF,202506,2025-06-12 09:17:00,30.25,30.3,30.25,30.3,58
CAF,202506,2025-06-12 09:18:00,30.3,30.3,30.3,30.3,13
CAF,202506,2025-06-12 09:19:00,30.25,30.25,30.25,30.25,4
CAF,202506,2025-06-12 09:21:00,30.25,30.25,30.25,30.25,1
CAF,202506,2025-06-12 09:22:00,30.25,30.25,30.25,30.25,1
CAF,202506,2025-06-12 09:25:00,30.25,30.25,30.25,30.25,1
CAF,202506,2025-06-12 09:29:00,30.2,30.2,30.2,30.2,4
CAF,202506,2025-06-12 09:30:00,30.2,30.2,30.2,30.2,1
CAF,202506,2025-06-12 09:31:00,30.15,30.15,30.15,30.15,20
CAF,202506,2025-06-12 09:34:00,30.05,30.05,29.95,29.95,42
CAF,202506,2025-06-12 09:35:00,30.0,30.0,30.0,30.0,10
CAF,202506,2025-06-12 09:39:00,29.9,29.9,29.75,29.75,41
CAF,202506,2025-06-12 09:40:00,29.75,29.75,29.75,29.75,12
CAF,202506,2025-06-12 09:41:00,29.75,29.9,29.75,29.9,31
CAF,202506,2025-06-12 09:43:00,29.8,29.8,29.8,29.8,1
CAF,202506,2025-06-12 09:47:00,29.75,29.75,29.65,29.65,51
CAF,202506,2025-06-12 09:48:00,29.65,29.7,29.65,29.7,26
CAF,202506,2025-06-12 09:49:00,29.7,29.7,29.7,29.7,17
CAF,202506,2025-06-12 09:51:00,29.7,29.7,29.65,29.65,4
CAF,202506,2025-06-12 09:52:00,29.65,29.65,29.65,29.65,1
CAF,202506,2025-06-12 09:56:00,29.7,29.7,29.7,29.7,5
CAF,202506,2025-06-12 10:01:00,29.75,29.75,29.75,29.75,5
CAF,202506,2025-06-12 10:02:00,29.75,29.85,29.75,29.85,42
CAF,202506,2025-06-12 10:05:00,29.85,29.85,29.85,29.85,5
CAF,202506,2025-06-12 10:07:00,29.8,29.85,29.8,29.85,10
CAF,202506,2025-06-12 10:08:00,29.85,29.85,29.85,29.85,9
CAF,202506,2025-06-12 10:10:00,29.85,29.85,29.85,29.85,1
CAF,202506,2025-06-12 10:14:00,29.8,29.8,29.8,29.8,5
CAF,202506,2025-06-12 10:19:00,29.85,29.85,29.85,29.85,1
CAF,202506,2025-06-12 10:22:00,29.85,29.85,29.85,29.85,2
CAF,202506,2025-06-12 10:24:00,29.9,29.9,29.85,29.85,47
CAF,202506,2025-06-12 10:26:00,29.8,29.8,29.8,29.8,1
CAF,202506,2025-06-12 10:32:00,29.8,29.8,29.8,29.8,2
CAF,202506,2025-06-12 10:49:00,29.8,29.8,29.8,29.8,2
CAF,202506,2025-06-12 10:55:00,29.75,29.75,29.7,29.7,11
CAF,202506,2025-06-12 10:58:00,29.65,29.65,29.65,29.65,12
CAF,202506,2025-06-12 10:59:00,29.6,29.6,29.6,29.6,1
CAF,202506,2025-06-12 11:00:00,29.6,29.6,29.6,29.6,2
CAF,202506,2025-06-12 11:05:00,29.6,29.6,29.6,29.6,1
CAF,202506,2025-06-12 11:06:00,29.55,29.55,29.55,29.55,19
CAF,202506,2025-06-12 11:11:00,29.5,29.5,29.45,29.45,9
CAF,202506,2025-06-12 11:14:00,29.5,29.5,29.5,29.5,30
CAF,202506,2025-06-12 11:15:00,29.55,29.55,29.55,29.55,1
CAF,202506,2025-06-12 11:16:00,29.55,29.55,29.55,29.55,2
CAF,202506,2025-06-12 11:17:00,29.55,29.55,29.5,29.5,15
CAF,202506,2025-06-12 11:21:00,29.5,29.5,29.5,29.5,1
CAF,202506,2025-06-12 11:25:00,29.5,29.5,29.5,29.5,13
CAF,202506,2025-06-12 11:27:00,29.5,29.5,29.5,29.5,6
CAF,202506,2025-06-12 11:40:00,29.6,29.6,29.6,29.6,1
CAF,202506,2025-06-12 11:44:00,29.6,29.6,29.6,29.6,1
CAF,202506,2025-06-12 11:51:00,29.6,29.7,29.6,29.7,99
CAF,202506,2025-06-12 12:16:00,29.65,29.65,29.65,29.65,1
CAF,202506,2025-06-12 12:20:00,29.65,29.65,29.65,29.65,1
CAF,202506,2025-06-12 12:22:00,29.65,29.65,29.65,29.65,1
CAF,202506,2025-06-12 12:33:00,29.6,29.6,29.6,29.6,1
CAF,202506,2025-06-12 12:35:00,29.6,29.6,29.6,29.6,1
CAF,202506,2025-06-12 12:47:00,29.6,29.6,29.6,29.6,2
CAF,202506,2025-06-12 12:48:00,29.6,29.6,29.6,29.6,2
CAF,202506,2025-06-12 12:55:00,29.55,29.6,29.55,29.6,2
CAF,202506,2025-06-12 13:04:00,29.6,29.6,29.6,29.6,1
CAF,202506,2025-06-12 13:10:00,29.6,29.6,29.6,29.6,1
CAF,202506,2025-06-12 13:17:00,29.6,29.6,29.6,29.6,1
CAF,202506,2025-06-12 13:24:00,29.55,29.55,29.55,29.55,4
CAF,202506,2025-06-12 13:25:00,29.55,29.55,29.55,29.55,1
CAF,202506,2025-06-12 13:26:00,29.55,29.65,29.55,29.65,5
CAF,202506,2025-06-12 13:30:00,29.65,29.65,29.65,29.65,1
CAF,202506,2025-06-12 13:44:00,29.65,29.65,29.65,29.65,3
