symbol,exp_month,time,open,high,low,close,volume
BRF,202511,2025-09-12 20:45:00,2048.0,2050.0,2048.0,2050.0,4
BRF,202511,2025-09-12 20:52:00,2051.5,2051.5,2051.5,2051.5,5
BRF,202511,2025-09-12 20:54:00,2053.0,2053.0,2053.0,2053.0,1
BRF,202511,2025-09-12 20:56:00,2055.0,2055.0,2055.0,2055.0,1
BRF,202511,2025-09-12 22:48:00,2042.5,2042.5,2042.5,2042.5,1
BRF,202512,2025-09-12 17:09:00,1995.0,1995.0,1995.0,1995.0,5
BRF,202512,2025-09-12 17:12:00,1997.0,1997.0,1997.0,1997.0,5
BRF,202512,2025-09-12 17:26:00,2001.5,2001.5,2001.5,2001.5,3
BRF,202512,2025-09-12 20:51:00,2030.5,2030.5,2030.5,2030.5,5
BRF,202512,2025-09-12 20:53:00,2031.0,2031.0,2031.0,2031.0,5
BRF,202512,2025-09-12 20:57:00,2032.5,2032.5,2032.5,2032.5,1
BTF,202510,2025-09-15 10:22:00,4216.0,4216.0,4216.0,4216.0,1
BTF,202510,2025-09-15 12:15:00,4210.0,4210.0,4210.0,4210.0,1
BTF,202510,2025-09-15 12:59:00,4197.0,4197.0,4197.0,4197.0,1
CAF,202509,2025-09-15 08:58:00,38.0,38.0,38.0,38.0,1
CAF,202509,2025-09-15 08:59:00,37.95,37.95,37.95,37.95,3
CAF,202509,2025-09-15 09:00:00,37.9,37.9,37.75,37.75,21
CAF,202509,2025-09-15 09:01:00,37.7,37.75,37.6,37.6,43
CAF,202509,2025-09-15 09:02:00,37.6,37.6,37.4,37.5,43
CAF,202509,2025-09-15 09:03:00,37.55,37.8,37.55,37.8,42
CAF,202509,2025-09-15 09:04:00,37.8,37.9,37.75,37.75,11
CAF,202509,2025-09-15 09:05:00,37.75,37.75,37.7,37.7,4
CAF,202509,2025-09-15 09:06:00,37.7,37.8,37.7,37.8,17
CAF,202509,2025-09-15 09:08:00,37.8,37.8,37.8,37.8,1
CAF,202509,2025-09-15 09:09:00,37.75,37.75,37.65,37.65,11
CAF,202509,2025-09-15 09:10:00,37.65,37.85,37.65,37.85,15
CAF,202509,2025-09-15 09:11:00,37.65,37.7,37.65,37.65,8
CAF,202509,2025-09-15 09:12:00,37.7,37.75,37.55,37.65,20
CAF,202509,2025-09-15 09:13:00,37.65,37.85,37.65,37.85,18
CAF,202509,2025-09-15 09:14:00,37.85,37.85,37.7,37.7,12
CAF,202509,2025-09-15 09:15:00,37.85,37.85,37.85,37.85,4
CAF,202509,2025-09-15 09:16:00,37.9,37.9,37.85,37.85,14
CAF,202509,2025-09-15 09:17:00,37.9,37.9,37.8,37.85,28
CAF,202509,2025-09-15 09:18:00,37.9,37.9,37.9,37.9,12
CAF,202509,2025-09-15 09:19:00,37.9,37.95,37.9,37.9,65
CAF,202509,2025-09-15 09:20:00,37.9,37.9,37.85,37.85,30
CAF,202509,2025-09-15 09:21:00,37.85,37.9,37.8,37.8,4
CAF,202509,2025-09-15 09:22:00,37.8,37.85,37.75,37.8,23
CAF,202509,2025-09-15 09:23:00,37.8,37.8,37.8,37.8,36
CAF,202509,2025-09-15 09:24:00,37.8,37.8,37.8,37.8,3
CAF,202509,2025-09-15 09:25:00,37.75,37.75,37.7,37.7,35
CAF,202509,2025-09-15 09:26:00,37.65,37.7,37.65,37.7,27
CAF,202509,2025-09-15 09:30:00,37.7,37.7,37.7,37.7,14
CAF,202509,2025-09-15 09:31:00,37.75,37.75,37.75,37.75,2
CAF,202509,2025-09-15 09:32:00,37.75,37.75,37.75,37.75,2
CAF,202509,2025-09-15 09:33:00,37.7,37.7,37.7,37.7,11
CAF,202509,2025-09-15 09:34:00,37.7,37.7,37.7,37.7,3
CAF,202509,2025-09-15 09:35:00,37.65,37.65,37.65,37.65,3
CAF,202509,2025-09-15 09:36:00,37.65,37.65,37.55,37.55,61
CAF,202509,2025-09-15 09:37:00,37.6,37.65,37.6,37.65,3
CAF,202509,2025-09-15 09:38:00,37.7,37.75,37.7,37.75,7
CAF,202509,2025-09-15 09:39:00,37.65,37.65,37.65,37.65,3
CAF,202509,2025-09-15 09:40:00,37.65,37.65,37.6,37.65,5
CAF,202509,2025-09-15 09:42:00,37.75,37.8,37.75,37.8,4
CAF,202509,2025-09-15 09:44:00,37.75,37.75,37.75,37.75,1
CAF,202509,2025-09-15 09:45:00,37.75,37.75,37.75,37.75,1
CAF,202509,2025-09-15 09:46:00,37.75,37.75,37.75,37.75,2
CAF,202509,2025-09-15 09:48:00,37.75,37.8,37.75,37.8,6
CAF,202509,2025-09-15 09:49:00,37.8,37.8,37.8,37.8,1
CAF,202509,2025-09-15 09:50:00,37.85,37.9,37.85,37.85,10
CAF,202509,2025-09-15 09:52:00,37.85,37.85,37.85,37.85,7
CAF,202509,2025-09-15 09:53:00,37.85,37.85,37.85,37.85,3
CAF,202509,2025-09-15 09:54:00,37.85,37.9,37.85,37.9,14
CAF,202509,2025-09-15 09:55:00,37.85,37.85,37.8,37.85,11
CAF,202509,2025-09-15 09:56:00,37.8,37.85,37.8,37.85,7
CAF,202509,2025-09-15 09:57:00,37.9,37.95,37.9,37.95,7
CAF,202509,2025-09-15 09:58:00,37.9,37.9,37.8,37.8,21
CAF,202509,2025-09-15 09:59:00,37.8,37.8,37.8,37.8,9
CAF,202509,2025-09-15 10:00:00,37.8,37.8,37.65,37.75,45
CAF,202509,2025-09-15 10:02:00,37.7,37.7,37.7,37.7,8
CAF,202509,2025-09-15 10:03:00,37.75,37.85,37.75,37.85,11
CAF,202509,2025-09-15 10:04:00,37.8,37.8,37.8,37.8,1
CAF,202509,2025-09-15 10:05:00,37.8,37.85,37.8,37.85,4
CAF,202509,2025-09-15 10:07:00,37.8,37.8,37.8,37.8,2
CAF,202509,2025-09-15 10:08:00,37.8,37.8,37.8,37.8,2
CAF,202509,2025-09-15 10:09:00,37.85,37.85,37.85,37.85,1
CAF,202509,2025-09-15 10:10:00,37.8,37.8,37.8,37.8,5
CAF,202509,2025-09-15 10:11:00,37.75,37.75,37.75,37.75,1
CAF,202509,2025-09-15 10:13:00,37.7,37.7,37.7,37.7,7
CAF,202509,2025-09-15 10:14:00,37.7,37.7,37.65,37.65,10
CAF,202509,2025-09-15 10:16:00,37.6,37.65,37.6,37.65,10
CAF,202509,2025-09-15 10:17:00,37.6,37.65,37.5,37.5,29
CAF,202509,2025-09-15 10:18:00,37.6,37.6,37.6,37.6,2
CAF,202509,2025-09-15 10:19:00,37.6,37.7,37.6,37.65,7
CAF,202509,2025-09-15 10:20:00,37.6,37.6,37.6,37.6,6
CAF,202509,2025-09-15 10:23:00,37.6,37.6,37.6,37.6,14
CAF,202509,2025-09-15 10:25:00,37.55,37.55,37.55,37.55,6
CAF,202509,2025-09-15 10:26:00,37.5,37.5,37.5,37.5,10
CAF,202509,2025-09-15 10:27:00,37.5,37.5,37.5,37.5,1
CAF,202509,2025-09-15 10:28:00,37.5,37.5,37.5,37.5,5
CAF,202509,2025-09-15 10:29:00,37.55,37.55,37.55,37.55,2
CAF,202509,2025-09-15 10:30:00,37.6,37.6,37.6,37.6,5
CAF,202509,2025-09-15 10:31:00,37.55,37.55,37.55,37.55,1
CAF,202509,2025-09-15 10:34:00,37.6,37.6,37.6,37.6,2
CAF,202509,2025-09-15 10:36:00,37.6,37.6,37.6,37.6,16
CAF,202509,2025-09-15 10:39:00,37.6,37.6,37.6,37.6,2
CAF,202509,2025-09-15 10:40:00,37.6,37.6,37.6,37.6,5
CAF,202509,2025-09-15 10:41:00,37.6,37.6,37.6,37.6,2
CAF,202509,2025-09-15 10:42:00,37.6,37.6,37.6,37.6,3
CAF,202509,2025-09-15 10:43:00,37.65,37.65,37.65,37.65,5
CAF,202509,2025-09-15 10:44:00,37.7,37.75,37.7,37.75,7
CAF,202509,2025-09-15 10:45:00,37.75,37.75,37.75,37.75,24
CAF,202509,2025-09-15 10:46:00,37.75,37.75,37.75,37.75,9
CAF,202509,2025-09-15 10:49:00,37.7,37.7,37.7,37.7,3
CAF,202509,2025-09-15 10:50:00,37.75,37.75,37.7,37.7,2
CAF,202509,2025-09-15 10:51:00,37.75,37.75,37.7,37.7,2
CAF,202509,2025-09-15 10:55:00,37.7,37.7,37.7,37.7,19
CAF,202509,2025-09-15 10:57:00,37.7,37.75,37.7,37.75,38
CAF,202509,2025-09-15 10:58:00,37.75,37.75,37.75,37.75,8
CAF,202509,2025-09-15 10:59:00,37.75,37.75,37.75,37.75,8
CAF,202509,2025-09-15 11:00:00,37.75,37.75,37.7,37.7,14
CAF,202509,2025-09-15 11:01:00,37.75,37.75,37.75,37.75,7
CAF,202509,2025-09-15 11:02:00,37.75,37.75,37.75,37.75,1
CAF,202509,2025-09-15 11:10:00,37.75,37.75,37.75,37.75,3
CAF,202509,2025-09-15 11:13:00,37.75,37.75,37.75,37.75,1
